Sito;Lissone;
Data e ora del report;2017/11/2 07:50:25  ;Dalla data;2017/11/1 00:00:00  ;Alla data;2017/11/2 00:00:00  ;Frequenza;15 min.;
;LabPTsx-T;LabPTsx-U;LabPTdx-T;LabPTdx-U;cacli-T;cacli-U;LabPSsx-T;LabPSsx-U;LabPSdx-T;LabPSdx-U
2017/11/1 00:15:00  ;18.00     ;43.50     ;17.80     ;43.50     ;18.10     ;43.10     ;18.70     ;37.10     ;18.90     ;37.80     
2017/11/1 00:30:00  ;18.00     ;43.50     ;17.70     ;43.50     ;18.10     ;43.10     ;18.70     ;37.10     ;18.90     ;37.80     
2017/11/1 00:45:00  ;17.90     ;43.50     ;17.70     ;43.50     ;18.10     ;43.10     ;18.70     ;37.10     ;18.90     ;37.80     
2017/11/1 01:00:00  ;17.90     ;43.50     ;17.60     ;43.50     ;18.10     ;43.10     ;18.70     ;37.10     ;18.80     ;37.80     
2017/11/1 01:15:00  ;17.80     ;43.50     ;17.60     ;43.50     ;18.00     ;43.10     ;18.70     ;37.10     ;18.80     ;37.80     
2017/11/1 01:30:00  ;17.80     ;43.50     ;17.60     ;43.50     ;18.00     ;43.10     ;18.70     ;37.10     ;18.80     ;37.80     
2017/11/1 01:45:00  ;17.70     ;43.50     ;17.50     ;43.50     ;18.00     ;43.10     ;18.60     ;37.10     ;18.80     ;37.80     
2017/11/1 02:00:00  ;17.70     ;43.50     ;17.50     ;43.50     ;18.00     ;43.10     ;18.60     ;37.10     ;18.80     ;37.80     
2017/11/1 02:15:00  ;17.70     ;43.50     ;17.50     ;43.50     ;18.00     ;43.10     ;18.60     ;37.10     ;18.80     ;37.80     
2017/11/1 02:30:00  ;17.60     ;43.50     ;17.40     ;43.50     ;18.00     ;43.10     ;18.60     ;37.10     ;18.80     ;37.80     
2017/11/1 02:45:00  ;17.60     ;43.50     ;17.40     ;43.50     ;18.00     ;43.10     ;18.60     ;37.10     ;18.80     ;37.80     
2017/11/1 03:00:00  ;17.60     ;43.50     ;17.40     ;43.50     ;18.00     ;43.10     ;18.60     ;37.10     ;18.80     ;37.80     
2017/11/1 03:15:00  ;17.50     ;43.50     ;17.30     ;43.50     ;18.00     ;43.10     ;18.60     ;37.10     ;18.80     ;37.80     
2017/11/1 03:30:00  ;17.50     ;43.50     ;17.30     ;44.00     ;18.00     ;43.60     ;18.60     ;37.60     ;18.70     ;38.30     
2017/11/1 03:45:00  ;17.50     ;43.50     ;17.30     ;44.00     ;18.00     ;43.60     ;18.60     ;37.60     ;18.70     ;38.30     
2017/11/1 04:00:00  ;17.50     ;43.50     ;17.30     ;44.00     ;18.10     ;43.60     ;18.60     ;37.60     ;18.70     ;38.30     
2017/11/1 04:15:00  ;17.50     ;44.00     ;17.20     ;44.00     ;18.10     ;43.60     ;18.60     ;37.60     ;18.70     ;38.30     
2017/11/1 04:30:00  ;17.50     ;44.00     ;17.20     ;44.00     ;18.10     ;44.10     ;18.50     ;37.60     ;18.70     ;38.30     
2017/11/1 04:45:00  ;17.40     ;44.00     ;17.20     ;44.50     ;18.00     ;44.60     ;18.50     ;38.10     ;18.70     ;38.80     
2017/11/1 05:00:00  ;17.40     ;44.00     ;17.10     ;44.50     ;18.00     ;44.60     ;18.50     ;38.10     ;18.70     ;38.80     
2017/11/1 05:15:00  ;17.30     ;44.50     ;17.10     ;44.50     ;18.00     ;44.60     ;18.50     ;38.10     ;18.60     ;38.80     
2017/11/1 05:30:00  ;17.30     ;44.50     ;17.10     ;44.50     ;18.00     ;44.60     ;18.50     ;38.10     ;18.60     ;38.80     
2017/11/1 05:45:00  ;17.30     ;44.50     ;17.10     ;44.50     ;18.00     ;44.60     ;18.50     ;38.10     ;18.60     ;38.80     
2017/11/1 06:00:00  ;17.30     ;44.50     ;17.10     ;44.50     ;18.00     ;44.60     ;18.50     ;38.60     ;18.60     ;38.80     
2017/11/1 06:15:00  ;17.20     ;44.50     ;17.00     ;45.00     ;18.00     ;44.60     ;18.50     ;38.60     ;18.60     ;39.30     
2017/11/1 06:30:00  ;17.20     ;45.00     ;17.00     ;45.00     ;18.00     ;44.60     ;18.50     ;38.60     ;18.60     ;39.30     
2017/11/1 06:45:00  ;17.20     ;45.00     ;17.00     ;45.00     ;18.00     ;44.60     ;18.50     ;38.60     ;18.60     ;39.30     
2017/11/1 07:00:00  ;17.20     ;45.00     ;16.90     ;45.00     ;18.00     ;45.10     ;18.40     ;38.60     ;18.60     ;39.30     
2017/11/1 07:15:00  ;17.10     ;45.00     ;16.90     ;45.00     ;18.00     ;45.10     ;18.40     ;38.60     ;18.60     ;39.30     
2017/11/1 07:30:00  ;17.00     ;45.00     ;16.90     ;45.00     ;18.00     ;45.10     ;18.40     ;38.60     ;18.60     ;39.30     
